psti,pasti ,met mlm dok aku mau tnya bayi umur bln klo diksh mkn pisang kenyang apa tdk sih trusnya klo diksh bubur brs merah bayi ku psti menangis knpa ya tp klo diksh mkn pisang ngga jstru doyan udh gitu blh ngga umr b bln udh diksh mkn tim
emng,emang,dok sya mu nanya diusia kandungan saya yg minggu hari sya ada kluar darh waktu saya kencing dan kluar flex tp dak banyak kata dokter kehamilan saya kosong dan harus dikuret tp saya gda merasa sakit pert seperti mulas atau kram gda yg saya bingung dulu saya emng da riwayt kuret juga tp waktu itu pert saya mules sakit trus darah flekya bayk sampai kluar darh trus hingga akhirya dokter bilng hrus kiret yg sya ingin tany knp kehamiln ini flek kluar sikit trus gda sakit pert sprti mulas tp knp dokter bilng saya hrus kiret 
merasakn,merasakan,sudah dua hari sy merasakn ingin muntah sakit kepala dan ketika sy mencium bau busuk sy terasa ingin muntah dlm mingu ini sy baru memasuki mingu untk masa menstruasi dokter sy ingin tny apakah sy hamil apakh gejala tersebut menndakn sy hamil sedangkn menurut perkiraan kalender menstruasi sy mens tgl trimksih dokter untk jwbny
kguguran,keguguran,klo stlah kguguran n blm smpat haid tp lansung hamil gmna cara mghtung usianya krn blm smpat haid jd gak tau hphtnya mhon jwabannya trmaksh
smpat,sempat,klo stlah kguguran n blm smpat haid tp lansung hamil gmna cara mghtung usianya krn blm smpat haid jd gak tau hphtnya mhon jwabannya trmaksh
hasilny,hasilnya,dok saya mau tanya minggu mei saya kluar flek spt keputihan yg berwarna coklat saya pikir mau mens jadwal mens trakhir april smpai senin mse kluar coklat aja slasa tidak kluar lagi saya coba tp hasilnya garis hari rabu kluar lg flek coklat saya lgsg k spog di rsud di usg d dan hasilny tdk ada apa dan kt dokter kmungkinan mau mens dsuruh datang lagi pas mens hari ke untuk dkasi penyubur kamis dan jumat mse kluar coklat sedikit dan dhari jumat itu saya coba tp hasilnya garis dgn garis mase samar sabtu tidak kluar sma skali hari ini minggu saya habis nyuci dan beres rumah kluar flek coklat lagi dan perut bawah trasa nyeri itu knp ya dok mohon penjelasannya trims
hmpr,hampir,sore dok sya wktu bln fbruari mensx telat hmpr mu sebulan tpi g hmil mlah kluar mens lagi smpe skg mensx sllu telat mggu lbih psti kluar lgi tpi tiap mensx sllu tlat drah yg kluar itu kaya darah yg menggumpal lalu ancur gtu cma shri kluar kya gtu bsokx drah biasa lagi bermasalah gk tu bagi sya 
ngflek,flek,dok skrng saya hamil minggu prediksi lahir tgl mei waktu normal persalinan sampai berapa minggu ya soalnya waktu hamil anak pertama yg berkelamin cwo minggu sudah ngflek n besoknya langsung kontraksi n lahir hamil saya yg sekaran usg perempuan kadang sakit di bawah perut tp hilang an blm ad tanda mau lahir ap ini normal dok 
solusiny,solusinya,ass bunda sy mau tny sy krjny bnyk duduk ap bnr klu bnyk duduk susah hamil solusiny gmn bunda saya br bln menikah trims bunda 
kog,kok,dok sy haid terakhr sy tespack x hasilny positif tp minggu ke sya usg kog rahim sya masih kosong ya dok kira kpn baikny sya usg lgi ya dok terimakasih atas jawabanny dok 
bnar,benar ,selamat sore bu bidan sy mw tny uk khmilan sy sdh w tp blum mules rncny mggu dpn akn dlakukan induksi u memancing mulesny spy bs sgr lahir tp slh teman menyarankan u bs mules alami bs dg mengkonsumsi buah duren agr cpet mules kntraksi mjelang masa melahirkan nah yg sy tnyakan apkah bnr tdk apa saat hamil smstr mengkonsumsi buah durian dan apkh teori itu bnar mhn jwbny dan trmakasih sblumnya 
mnrut,menurut ,dok saya mau tanya bulan kmarin saya mens tgl bln ini saya mens tgl tp cuma hari dok pdhal saya lagi program hamil dok saya jd bingung masa subur saya di tanggal brp mnrut dokter itu normal ato gak ya mksh sblm nya dokter 
nyampe,sampai,sore sy dach nikah slama thn tp nyampe skrng sy lom punya anak tp siklus menstruasi normal tp sy lom cek ke dr kandungan usia sy thn kira apa ya penyebabny sy tunggu jawabanny mksh
trkhir,terakhir,siang dok saya trkhir datang bln tgl bln dan saya kmpul suami pd tgl bln tp smpi saat ini saya blm kedapatan datang bulan yg jd prtnyaan saya apakah kemungkinan saya hamil 
kpla,kepala,dok knp yach saya belum haid trakhir saya haid tnggl oktober tp yg saya rasain slama ini perut sering bgt kencang pinggang sblh kira kdng sakit kpla sering pusing kira itu tnda hamil apa bukan ya dok dan apakah sya hamil or gak ya dok 
diusg,usg,dear infobunda sy wanita umur th sdh menikah th tp blm hamil juga udah diusg didktr kandungn normal tp mslh ada disuami stlh sy cek sperma dilab yg krg byk gmn nich solusiny trims
ttap,tetap,dear dokter saya sudah telat hr ini dok puting sy jg trsa sakit jika disentuh ketika sy tes pack hsilnya negatif kira sy knp dok krn kdang bdan sy sudah pegal spti akn haid tp smpai hr ini jg blm kluar lalu apakah stiap sy berhubgn dg suami dan cairan sperma sllu d kluarkn d luar vagina ttap bs memungkinkan terjadinya kehamilan mohon penjelasannya ya dok trima kasih 
testpeck,.,dok slm knl sy mau tnya nh tgl dsember kmrn trkhir sy haid tp blm kluar coklat cm kl kencing bru kluar tetes darah nah pas tgl bru kluar coklat tanda mens nympe hri dan hari ni tgl januari sy blm dpt haid kmrn sy testpeck x dg tp yg brbeda jnis hasil sama gris yg satu samar kira sy hamil gak y dok 
norelut,.,apa kegunaan obat norelut noretistherone saya lg hamil ditest peck positif tapi di usg ga keliatan dan dikasi dokter obat tsb 
sayaa,saya,dok saya mau tanya saya punya bayi usia minggu berat bayi saya ketika lahir adalah kg minggu pertama anak saya minum susu formula krn asi saya belum keluar dengan berat kg minggu kedua anak saya minum asi dan susu formula pemberian asi lebih sering daripada susu formula biasanya susu formula dalam sehari hanya habis botol feekuensi menyusu asi tidak menentu tapi umum nya tiap jam sekali menyusu sebentar yang saya tanyakan bagaimana mengetahui asi saya cukup atau tidak karena wkt ditimbang pada minggu kedua beratnya tetap kg anak sayaa hanya bab x bahkan kadang tdk bab kalau kencing pd malam hari terus terusan tp pd pagi hingga sore tidak kencing normalkah ini dok nafas nya terkadang terasa berat bisa menggigil seperti org kedinginan dan tiba bernafas cepat normalkah ini dok terima kasih atas bantuan nya dok
sekrng,sekarang ,dok saya keguguran dan dikuret tgl agustus pd saat kandungan bulan yg saya tanyakan boleh tidak jika masih ada lendir putih bercampur bercak darah sedikit dan terkdng kekuningan tidk keluar lendir bercak lgi boleh tidak berhubungan intim namun tidakdikluarkan diluar sekrng saya mash msa nifas hri lebih baiknya bagaimana dok terimaksh dok 
promavit,.,dok mau tanya vitamin folamil genio boleh dikonsumsi sampe kehamilan berapa bulan dok trus lebih bagus apa folamil genio atau promavit makasih dok
cranya,caranya,dok anak saya umur th bln sudah minggu terakhir susah bgt mkn biasanya ngemil msh mau tp skrng susah jga dikasih cemilan hanya maunya susu sma minum air putih aj sampe diakhirnya muntah krn perut kosong gimn cranya yh biar anak sy suka mkn vit jga sudah dicoba smp cekok ala jamu jga sdh ga mempan 
blng,bilang,sore bunda sy baru bln menikah namun bln ini sy tdk dpt mens dan hanya flek coklqt kehitaman saja semalam sy cek ke dr kandungan namun betapa kagetnya sy dokter tersebut blng ada indikasi kista dgn bobot cm di indung telur saya kaget dan syok bukan main karna slama ini sy tdk pernqh merasakan sakit di kala menstruasi dokter tsbt menyarankan utk dilakukan usg yg lebih detil lg guna mengetahui kebenaran nya apa kista tsbt jinak atau tdk dan cairan atau daging sy syok sekali sy takut tdk bisa punya keturunan bun mohon beri penjelasan ttng kista bun trims
tmpt,tempat,pgi dok nsya mw tnya nie thn kmrn sya pernh hml tp k guguran klo kta dokter y janin y ga berkembng tepat y bln nov bln des sma jan haid sya selalu tmpt tgl y tp pas bln feb sma maret ga teratur haid sya pas bln maret sya dah telat hri tp tiba sya haid lg pdhl sya kepinggin hamil lg 
cpat,cepat,dok saya bru mnikah blan tpii ingin skali cpat hamil apakah ada obat kb atw suntik ksuburan msalahnya tman ada yg nyarankan mnum pil kb yg ksuburan apakah mmang ada tpi saya blum mncoba ne dok 
brarti,berarti,sya haid tiap tgl brarti msa sbur sya pd tgl brp 
bleh,boleh,ank saya berumur bln lbh jln bln bru saya cb kasi bubur buatan sndri tnpa saya saring tp sya buatnya sdkit halus bleh k dlm bubur anak saya ksi royco atw garam nterima kasih sblmnya nbunda tiwi
nyaranin,.,dok ank saya umur bln batuk disertai pilek sdah hmpir bln saya sdah brobat k specialis ank tp bukanya reda mlah tmbh parah klu hbis mnum sufor sma mkan pasti muntah dokternya bilang btuk biasa cuma nyaranin gnti susu sgm llm aja saya hrus gmn y dok trimaksih sblumnya dokter 
katax,kata,hai dok saya sudah bln menikah tpi smpai skrng blm hamil sering periksa kata nya normal aja sudah minum obat subur tpii kata doktr nya normal swmi sya jjga prksa katax normal tolng bantuannya ya mksh 
mkanan,makanan,ass dok dok saya mau tanya akhir ini mentruasi gk rutin kadang bulan sekli kdang malah lebih padahal sebelumnya saya rutin dok itu gimna dok kemungkinan permasalahnny apa dok trus pengaruh dengan kesuburan saya gak dok gimna caranya atau mkanan apa yg saya konsumsi agar saya bisa rutin lagi dok trimakasih dok tolong dijwb y dok
klr,keluar,dok saat ini aku lg hamil minggu sdh bln ini saya merasa mual tp ga smpe muntah hanya ludah aja yg klr napsu mkn saya jd berkurang kondisi saya pun srng lemes atau gampang cape saya skrng jrang mkn daging an ayam atau pun ikan selera mkn saya malah ke sayur an apakan ini termasuk normal dok buat kehamilan saya pdhl wktu hamil yg pertama dlu aku ga merasakan apa 
mnrt,menurut ,asslmalkm mnrt dokter nm yg cocok bwt anak laki apadik 
pnyebab,penyebab,istri saya hamil mnggu dan dalam masa khamilan nya beberapa kali kluar flek setelah di usg kondisi janin nya sehat pertanyaan saya apakah pnyebab kluar flek trsebut dok atas jawaban nya trimakasih 
lncar,lancar,dok bayi saya bulan hri sudh hari g bab bayi saya full asi normal ga dok klo babny kaya gtuh ada cara agar babnya lncar 
solusix,solusi,barusan saya usg ternyata berat si beby kg gimana ya bun takut juga klo si beby besar apa bisa bun berat badan diturunkn dikit klo bisa gimna carax bun mohon solusix makasi 
qta,kita,sore dok saya mau tanya klau sedang hamil minggu blh puasa tdk klau qta puasa berpengaruh gk kpda janin nya trma kasih dok
brtnya,bertanya,dok sy ingin brtnya sy kmrin bru usg txrta trdpt cairan dkpla bayi lalu sy dsruh cek dlab hasilx sy trdapat virus rubella igg reaktif sbnyak skrg usia khamilan sy mnggu dokter sy mxrankan untuk mnum antioksidan spya virusx bsa berkurang dan mngecek hasilx sbulan kdpan yg sy mau tnykn apkah msh bsa dsmbuhkan ya dan dampakx bgi bayi apkh tdk buruk krna bru ktauan virus rubellax stlh usg kmrin mksh dok 
terimah,trima kasih,ass dok selamat sore saya bunda dina begini dok saat ini usia kehamilan saya minggu namun perut saya tak begitu terlihat buncit tetapi payudara saya semakin membesar x lipat dri sebelumya apakah hal itu dkatakan wajar dok truus sampai saat ini saya juga belum merasakan getaran dalam perut saya terimah kasih saya tungguh jawaban dokter
bhkn,bahkan,asslm saya perempuan usia th sdh hmpr thn menikah tp blm dikaruniai keturunan bhkn blm prnh ada tnda kehamilan smpt bbrp kli telat menstruasi bhkn smp bbrp bulan tp pas dicek hsily negatif smpt periksa k dokter kandungan dan diberi obat spya mens alhmdllh bs mens tp smp skrg blm ada tanda kehamilan kira apa yg hrs saya suami lakukan lg y dok mohon jawaban informasinya terimaksih sebelumnya 
dgan,dengan,usia saya menjelang tahun sekarang saya sedang mengandung anak yg kedua anak saya yg pertama berusia tahun dari hari pertama ramadhan alhamdulillah saya mengikuti shsum seperti biasa memasuki hari ke mulai ada keluhan magh saya kambuh saya teruskan shaum karena merasa tidak apa tp ternyata hari selanjutnya malah makin sakit akhirnya saya batal shaum setelah batal alhamdulilla tidak apa karena takut ada apa dgan kandungan daya akhirnya saya memeriksakan diri ke dokter kandungan doktet hanya memberikan obat magh dan penguat kandungan serta vitamin saya melakukan aktivitad spt biasa yaitu mengajar d smp dan kelas yg saya ajar d lantai sy sering turun naik tangga sy pergi ngajar suka pake motor sendiri dua hari selanjutnya ada flek tp tdk sampai banyak sy langsung ke dokter lagi dokter menyurih says untuk istirahat total yg ingin saya tanyakan apakah janin saya aksn baik saja dan bagaimana dengan saya kenapa terjadi flek pada kehamilan kefua saya apa tidak apa mohon d penjelasannya 
nmun,namun,hai dok saat ini khamilan saya sdh mmasuki minggu k wktu umur minggu k kmrn saya mlakukan usg yg k n alhmdulillah kpala debay sdh msuk k pnggul n smuanx normal nmun kata dokter plasenta brada dbwah sbnarnx tdk brada tpat dbwah dok tpi brada dpinggiran jlan kluarnx bgtu kata dokter n kmungkinan klau tdk d cecar ya dpacu jujur saja saya mrasa khwatir tntng itu dok saya mnginginkan n brencana mlakukan prsalinan normal nmun ktika kmrn saya konsultasikan dgn bidan tmpt saya biasa cek khamilan itu tdk apa n yg prlu saya lakukan hnya jgn bnyk braktifitas yg brat n bnyak brdoa apa yg hrs saya lakukan dok jujur saja saya sngt mrasa khwatir akn hal itu mohon masukannx trimakasih
debaynya,debay,bunda salam kenal saya deasy uk saya w posisi tidur yang bgaimna c yg nyaman klo posisi miring knan or kiri pasti debaynya gerak dposisi itu juga sya takut debaynya ktindihan tp klo posisi terlentang sya mrsa sesak n prt rsanya ktarik mohon infonya ya bun 
bngun,bangun,slmt pgi dok sy mempunyai anak berumur bln hri stp mlm anak sy ska bngun d jm kemudian jm stgh mlm tdr lg lalu jm bngun lg dan baru bs tdr lg jm ogi tp dr pgi smp jm mlm anakku tdrnya nyenyak padahal bdnnya ga panas dan jga ga rewel apakah itu hal yg normal ga ya dok sy mnta penjlsnnya
tespect,test pack,mulai bulan kmrn stlah sya lepas kb sdh tidak mngalami menatruasi sya memang brencana mau nambah momongan lgi tpi kapan hari sya mengalami mual dan muntah serta pusing dan bagian perut bawah saya saat hb dg suami jga sdkit sakit tapi stlh sya coba test dg tespect hasil nya masih negatif pertanyaan saya yg sdang sya alami itu apkh gjla hamil ato bukan tp knp hsil tespect msh negatif sdgkn sya mrasakn gjla sprti sdanv mengandung mohon info d pnjelasan nya trims 
maem,makan ,pagi dok aq mau tanya lagi aq pnya baby usia tahun anakku susah sekali makan kalau dikasi maem maunya maem lauknya aja yaa kadang mau maem sayur tapi ngk mau sekali maem nasi kok dikasi nasi suka dilepah aq mau tanya gmna cara menangani anak seperti ini tolong diberikan saran terimakasi sebelumnya 
yaaa,iya,sore dok aku pengin hmil lg gimn yaaa dok cara aku udh th ngga kb tp ngga hmil dok ditunggu ya dok jawabanya mksh
busui,menyusui,betul gk sich apa yg busui konsumsi itu pengaruh ke asi klo kita minum es anak nya jd pilek demam 
esensis,susu esensis,ass dok saya mau tanya sekarang usia kandungan saya minggu saya mual muntah lebih dari kali dalam sehari saya sdh minum prenagen esensis tapi gak pengaruh apa yang saya makan keluar gimana cara mengatasi nya dok terima kasih
osfit,.,sore dok kehamilan saya sudah minggu biasa minum folamil genio kalo ditambah minum osfit dha boleh gk dok 
prlu,perlu,pgi ank saya usia bln jln akhir ini ssah mknnya apa prlu sya ksi vitamin spya nafsu mknnya kmbli smntra nc ank saya sya ksi prolacta dha baby tlg bntu dya dok agar nfsu mkn anak sya kmbli terima kasih dok nbunda tiwi
btuk,batuk,siang dok baby aku umur bln udh hmpir minggu batuk berdahaknya gk ilang awal btuk smpet dbwa k dokter n ilang batuknya skrng batuk lg berdahak apa perlu untuk di uap untuk ngluarin dahaknya selain hrs minum obat apkh ada cara lain untuk mredakan batuknya terimakasih dok dtunggu jwbnnya 
smpet,sempat,siang dok baby aku umur bln udh hmpir minggu batuk berdahaknya gk ilang awal btuk smpet dbwa k dokter n ilang batuknya skrng batuk lg berdahak apa perlu untuk di uap untuk ngluarin dahaknya selain hrs minum obat apkh ada cara lain untuk mredakan batuknya terimakasih dok dtunggu jwbnnya 
pyudara,payudara,ass bunda bunda sya mo tnya sudah hampir hari ini sya mrasakan pyudara sya skit trs akhr ni jga sya sering mrasa mual tp stlah sya tespack trnyta hasilnya ngatif msa prtama mens sya kmrin jga hnya hari bunda tnggl maret sya ingin priksakan ke bidan tp sya takut bgaimana ya bnda 
smenjak,semenjak,babyqu skrg umur bln dlu periang bgt tpi smenjak umur bln nd bza gigit bibirx dya jdi jarang senyum cemberut trus klo g lucu bgt gag mau ketawa 
pupnya,pup,met mlm aku mau tnya nih babyku umur bln udh aku ksh mkn bubur beras merah tp knpa pupnya mencretnya apa karena tdk cocok makanannta atau krna apa ya mohon dibantu terima kasih
ttpi,tetapi,saya menstruasi tgl dan hr ke empat menstruasi sampai hr yg ke tujuh sy dan suami mlkukn hubungn kelamin ttpi hr ke enam dan ke tujuh menstruasi sy sudh brhenti sy mau tny dokter apkah sy boleh hamil krna sy dan suami sgt mengingkn kehamiln ini 
tokso,.,apa bnr yg terkena virus tokso tdk dpt hamil 
binggung,bingung,hai dok kemaren sudah tanya kan tapi sekarang saya mau tanya lagi karna haid saya belum datang sampai sekarang saya sudah chek pakai tespe tapi gak ada hasil tapi sekarang saya binggung sanget kadang saya rasa capek ad rasa sedikit pusing lah kadang pun rasa perut saya gerak sini gerak sana apa tu dok dok apa saya harus lakukan sekarang makasih dok 
scra,secara,dok sya mw tnya sya dh hmil minggu tp mengluarkan kputihan bnyak bgt wrnnya putih tp kental setiap priksa sya tnya k dokter ktnya g msalah yg sya tnykan apkah it bhya n dptkah sya mlhirkan scra normal 
